Ticker,Name,Exchange
^NQEURO4000LMJPY,NASDAQ Eurozone Health Care Lg,NIM
^BCOMHYT,BBG HedgedJPYT,WCB
HDIC.NZ,S&P/NZX 50 HIGH DIVIDEND INDEX,NZE
^NQUSB3700AUD,NQ US Bnchmk Psnl & Hhld Goods,NIM
^NQEM3700EURN,NASDAQ Emerging Psnl & Hhld Goo,NIM
^CTHOER1Y,UBS Bloomberg CMCI Components H,WCB
^NQFR4000LMCADT,NASDAQ France Health Care Lg Md,NIM
^NQUSB3728CAD,NQ US Bnchmk Hme Constr CAD Ind,NIM
^NQUSL4533CADN,NQ US Lg Cap Health Care Provid,NIM
C4000P.SW,SWX ID HLTHCARE PR,EBS
^JHDMIT,John Hancock Dimensional Indust,NYS
^NQEMEA3700EURN,NASDAQ EMEA Psnl & Hhld Goods E,NIM
^RURDRL6N,Russell 1000 High Eff Def - Mod,WCB
^NQBRIC4000LMAUD,NASDAQ BRIC Health Care Lg Md C,NIM
BELHD.BR,BEL HIGH DIV NR,BRU
^NQEMEA3700LMGBPT,NASDAQ EMEA Psnl & Hhld Goods L,NIM
^NQFR4000LMJPYN,NASDAQ France Health Care Lg Md,NIM
^NQHKLMGBPN,NASDAQ Hong Kong Large Mid Cap,NIM
^SP500-3030TR,S&P 500 Household & Personal Pr,SNP
^HX1700GI,OMX Helsinki Basic Resources GI,HEL
^ZAXIH,Zacks International Yield Hog I,SNP
^NQUSS4533AUDN,NQ US Sm Cap Health Care Provid,NIM
^NQHK8000T,The NASDAQ Hong Kong Financials,NIM
^NQUSS9570GBPN,NQ US Sm Cap Tech Hardware & Eq,NIM
^XTQSCE,UBS Bloomberg CMCI Gasoil Hedge,WCB
^RURHRAL,^RURHRAL,WCB
^NQUSB9570N,NQ US Bnchmk Tech Hardware & Eq,NIM
^NQDMASPA3700LM,NASDAQ DM ASPA Psnl & Hhld Good,NIM
^JHDMS,John Hancock Dimensional Consum,NYS
^NQUSS3724CADN,NQ US Sm Cap Nondrble Hhld Prod,NIM
^NQUSS4000GBPN,NQ US Sm Cap Health Care GBP NT,NIM
^DWHUD,^DWHUD,DJI
^NQDK4000GBP,NASDAQ Denmark Health Care GBP,NIM
^SP400-45202030,"S&P 400 Technology Hardware, St",SNP
^NQUSM3700CADT,NQ US Md Cap Psnl & Hhld Goods,NIM
^NQHKGBP,NASDAQ Hong Kong GBP Index,NIM
^NQJP3700T,The NASDAQ Japan Personal & Hou,NIM
^NQEU3700JPYN,NASDAQ Europe Psnl & Hhld Goods,NIM
^NQUSS9570T,NQ US Sm Cap Technology Hardwar,NIM
^NQLA4000LMCADN,NASDAQ Lat Am Health Care Lg Md,NIM
^NQCH4000LMEUR,NASDAQ Switzerland Health Care,NIM
^NQEURO4000N,The NASDAQ Eurozone Health Care,NIM
^NQGIHEIGBPT,Nasdaq Global High Equity Incom,NIM
^RURDRS3N,Russell 2000 High Eff Def - Low,WCB
^NQEM3700LM,NASDAQ EM Psnl & Hhld Goods Lg,NIM
^NQG3700CADN,NASDAQ Global Psnl & Hhld Goods,NIM
^NQG4000CAD,NASDAQ Global Health Care CAD I,NIM
^NQEM3700,The NASDAQ Emerging Markets Per,NIM
^NQUSB3720LMCADT,NQ US Hhld Goods & Hme Constr,NIM
^NQMY4000,The NASDAQ Malaysia Health Care,NIM
^NQAU4000CADN,NASDAQ Australia Health Care CA,NIM
^NQEMEA3700LMJPYN,NASDAQ EMEA Psnl & Hhld Goods L,NIM
^NQLA3700LMEUR,NASDAQ Lat Am Psnl & Hhld Goods,NIM
^XTHOCE,UBS Bloomberg CMCI Heating Oil,WCB
^NQAU4000LMEURN,NASDAQ Australia Health Care Lg,NIM
^JHDMAT,John Hancock Dimensional Materi,NYS
C4533P.SW,SWX SB HCAREPROV PR,EBS
^NQDMASIA4000LMJP,NASDAQ DM Asia Health Care Lg M,NIM
^NQBRIC4000EURN,NASDAQ BRIC Health Care EUR NTR,NIM
^NQDMASPA3700LMN,NASDAQ DM ASPA Psnl & Hhld Good,NIM
^RURDEL6N,Russell Dev Europe LC High Eff,WCB
^NQDK4000LMN,NASDAQ Denmark Health Care Larg,NIM
^NQEMASIA4000CADN,NASDAQ EM Asia Health Care CAD,NIM
^XMLEER,UBS Bloomberg CMCI Livestock He,WCB
^NQUSB4530CADN,NQ US Bnchmk Health Care Eqpt &,NIM
^NQJP3700LMAUDN,NASDAQ Japan Psnl & Hhld Goods,NIM
^NQES4000EUR,NASDAQ Spain Health Care EUR In,NIM
^NQHKLCGBPT,NASDAQ Hong Kong Large Cap GBP,NIM
^NQUSB5375N,NQ US Bnchmk Hme Improvement Rt,NIM
^NQIL4000N,The NASDAQ Israel Health Care I,NIM
^NQUSS4000GBPT,NQ US Sm Cap Health Care GBP TR,NIM
^NQHK7000AUD,NASDAQ Hong Kong Utilities AUD,NIM
^NQUSB5753LMEURT,NQ US Hotels Large Mid Cap EUR,NIM
^SPGSLHP,S&P GSCI Lean Hogs ER,SNP
^SPCSEHPP,S&P/CSE Household & Personal Pr,SNP
^NQASPA3700JPY,NASDAQ ASPA Psnl & Hhld Goods J,NIM
^NQUSB5753LMJPY,NQ US Hotels Large Mid Cap JPY,NIM
^NQDMEU3700EURN,NASDAQ DM Europe Psnl & Hhld Go,NIM
^NQUSB8677LMGBPN,NQ US Hotel & Lodging REITs Lg,NIM
^NQHK0001HKDT,NASDAQ Hong Kong Oil & Gas HKD,NIM
^NQHK3000EUR,NASDAQ Hong Kong Cnsmr Goods EU,NIM
^NQDMXUS4000GBPT,NASDAQ DM Ex US Health Care GBP,NIM
^NQIN4000AUD,NASDAQ India Health Care AUD In,NIM
^NQUSB8677LMEURN,NQ US Hotel & Lodging REITs Lg,NIM
^RT2RGSHC,Russell Top 200 Health Care Ind,WCB
^XMLETR,UBS Bloomberg CMCI Livestock He,WCB
^DJEHKT,Dow Jones Emerging Markets Heal,DJI
^NQIT4000GBPT,NASDAQ Italy Health Care GBP TR,NIM
^NQNA3700JPYT,NASDAQ N America Psnl & Hhld Go,NIM
^NQIT4000N,The NASDAQ Italy Health Care In,NIM
^NQUSB8633AUDT,NQ US Bnchmk Real Estate Hldg &,NIM
^HEDGE,WELLS FARGO HEDGE FUND MGR TRUS,NYS
^NQEU4000LM,NASDAQ Europe Health Care Large,NIM
^NQASPA3700LMN,NASDAQ ASPA Psnl & Hhld Goods L,NIM
^NQDM4000JPYT,NASDAQ Developed Health Care JP,NIM
^NQDMEU3700EURT,NASDAQ DM Europe Psnl & Hhld Go,NIM
^NQEMEA3700GBPN,NASDAQ EMEA Psnl & Hhld Goods G,NIM
^NQDM4000LMCADN,NASDAQ DM Health Care Lg Md Cap,NIM
^R2HMTM,Russell 2000 High Momentum,WCB
^NQFR4000JPY,NASDAQ France Health Care JPY I,NIM
^NQEURO4000AUDN,NASDAQ Eurozone Health Care AUD,NIM
^SP400-35102030,S&P 400 Managed Health Care (Su,SNP
^NQIL4000JPY,NASDAQ Israel Health Care JPY I,NIM
^SP1500-45103030,S&P Composite 1500 Home Enterta,SNP
^SP1500-40301020,S&P Composite 1500 Life & Healt,SNP
^NQMY4000JPYT,NASDAQ Malaysia Health Care JPY,NIM
^NQTW4000GBPN,NASDAQ Taiwan Health Care GBP N,NIM
^NQASPA3700LMGBP,NASDAQ ASPA Psnl & Hhld Goods L,NIM
^NQUSL9570AUD,NQ US Lg Cap Tech Hardware & Eq,NIM
^NQDMASIA4000CADT,NASDAQ DM Asia Health Care CAD,NIM
^SPTMINUP,S&P Total Market Index (TMI) He,SNP
^NQCI2HOTR,NASDAQ Commodity 2nd Front Heat,NIM
^NQHK0001GBP,NASDAQ Hong Kong Oil & Gas GBP,NIM
^NQHK7000GBP,NASDAQ Hong Kong Utilities GBP,NIM
^NQHK2000,The NASDAQ Hong Kong Industrial,NIM
^NQHKSCGBPT,NASDAQ Hong Kong Small Cap GBP,NIM
^XTPLGT,UBS Bloomberg CMCI Platinum Hed,WCB
^NQCI3HKWER,NASDAQ Commodity 3rd Hold Kansa,NIM
^NQUSB3724LMAUD,NQ US Nondrble Hhld Products L,NIM
^NQHK3000LMGBP,NASDAQ Hong Kong Cnsmr Goods Lg,NIM
^NQEMEU3700GBPN,NASDAQ EM Europe Psnl & Hhld Go,NIM
^NQUSM3722N,NQ US Md Cap Durable Hhld Produ,NIM
^NQG3700T,The NASDAQ Global Personal & Ho,NIM
^NQUSB9570LMCADT,NQ US Tech Hardware & Eqpt Lg,NIM
^NQUSS9570EURN,NQ US Sm Cap Tech Hardware & Eq,NIM
^NQAU4000T,The NASDAQ Australia Health Car,NIM
^NQHK0001JPY,NASDAQ Hong Kong Oil & Gas JPY,NIM
^NQHKBANKHKDT,NASDAQ Hong Kong Banks Total Re,NIM
^NQHK5000LMEURN,NASDAQ Hong Kong Cnsmr Svcs Lg,NIM
^NQHK5000LMJPYN,NASDAQ Hong Kong Cnsmr Svcs Lg,NIM
^XMLSLEE1,UBS Bloomberg CMCI Essence Hedg,WCB
^NQUSM8677GBPT,NQ US Md Cap Hotel & Lodging RE,NIM
^XTLHCT,UBS Bloomberg CMCI Lean Hogs He,WCB
^NQUSB3700GBPN,NQ US Bnchmk Psnl & Hhld Goods,NIM
^NQEMEA4000,The NASDAQ EMEA Health Care Ind,NIM
^DJTNCGR,^DJTNCGR,None
^NQHK7000EUR,NASDAQ Hong Kong Utilities EUR,NIM
^NQHK5000LMN,NASDAQ Hong Kong Cnsmr Svcs Lg,NIM
^NQEURO4000JPYN,NASDAQ Eurozone Health Care JPY,NIM
^SP600-35,S&P 600 Health Care (Sector),SNP
^NQDMASIA3700EURN,NASDAQ DM Asia Psnl & Hhld Good,NIM
^HX2300PI,OMX Helsinki Construction & Mat,HEL
^NQZA4000JPYT,NASDAQ South Africa Health Care,NIM
^SP400-25201030,S&P 400 Homebuilding (Sub Ind),SNP
^HX7530GI,OMX Helsinki Electricity GI,HEL
^NQCI3HPBER,NASDAQ Commodity 3rd Hold Lead,NIM
^NQHK5000GBP,NASDAQ Hong Kong Cnsmr Svcs GBP,NIM
^NQUSM3720CADN,NQ US Md Cap Hhld Goods & Hme C,NIM
^NQUSB3720GBPT,NQ US Bnchmk Hhld Goods & Hme C,NIM
^NQASPA4000LMEURT,NASDAQ ASPA Health Care Lg Md C,NIM
^NQUSS8633EURT,NQ US Sm Cap Real Estate Hldg &,NIM
^NQG3700AUDT,NASDAQ Global Psnl & Hhld Goods,NIM
^NQHK8000LMJPYN,NASDAQ Hong Kong Financials Lg,NIM
^NQNA3700EURT,NASDAQ N America Psnl & Hhld Go,NIM
^NQHK7000HKDT,NASDAQ Hong Kong Utilities HKD,NIM
^NQUSS4530JPYT,NQ US Sm Cap Health Care Eqpt &,NIM
^XNDXEURH,NASDAQ 100 Daily Currency Hedge,NIM
^NQDK4000LMGBPT,NASDAQ Denmark Health Care Lg M,NIM
^NQHK9000JPYT,NASDAQ Hong Kong Tech JPY TR In,NIM
^NQUSS9570AUD,NQ US Sm Cap Tech Hardware & Eq,NIM
^GDAXHI,DAXGLOBAL RUSSIA PR GBP,GER
WDOK.DE,HSBC SP500 INAV GBP,GER
^NQUSB8677GBPN,NQ US Bnchmk Hotel & Lodging RE,NIM
^NQGB3700CADN,NASDAQ UK Psnl & Hhld Goods CAD,NIM
^NQZA4000CADN,NASDAQ South Africa Health Care,NIM
^NQUSM4533JPYN,NQ US Md Cap Health Care Provid,NIM
^NQCI2HSBER,NASDAQ Commodity 2nd Hold Sugar,NIM
^NQBRIC4000LMJPYT,NASDAQ BRIC Health Care Lg Md C,NIM
^NQDMASIA3700T,The NASDAQ DM Asia Personal & H,NIM
^NQCN4000JPYT,NASDAQ China Health Care JPY TR,NIM
^NQKR4000EURN,NASDAQ Korea Health Care EUR NT,NIM
^NQHKLCEURT,NASDAQ Hong Kong Large Cap EUR,NIM
^NQUSL4000GBPT,NQ US Lg Cap Health Care GBP TR,NIM
^NQUSM3700JPYT,NQ US Md Cap Psnl & Hhld Goods,NIM
^NQSG4000EURT,NASDAQ Singapore Health Care EU,NIM
^NQBR4000JPYN,NASDAQ Brazil Health Care JPY N,NIM
^NQUSM3722GBP,NQ US Md Cap Durable Hhld Produ,NIM
^NQDMEU4000AUDT,NASDAQ DM Europe Health Care AU,NIM
^NQCI3HWER,NASDAQ Commodity 3rd Hold Wheat,NIM
^NQDK4000,The NASDAQ Denmark Health Care,NIM
^DJILSHC,Dow Jones Israel Select Health,DJI
^XNDXHKD,Nasdaq-100 Total Return Index H,NIM
HSSSI.HK,HANG SENG SOFTWARE & SERVICES I,HKG
^NQHKMCHKDT,NASDAQ Hong Kong Mid Cap HKD TR,NIM
^NQUSB3720EUR,NQ US Bnchmk Hhld Goods & Hme C,NIM
^NQUSL9572EUR,NQ US Lg Cap Comp Hardware EUR,NIM
^XTLPGT,UBS Bloomberg CMCI Copper Hedge,WCB
^NQUSL4530JPYN,NQ US Lg Cap Health Care Eqpt &,NIM
^NQHK3000EURT,NASDAQ Hong Kong Cnsmr Goods EU,NIM
^NQCI3HCCER,NASDAQ Commodity 3rd Hold Cocoa,NIM
^NQUSS3724EUR,NQ US Sm Cap Nondrble Hhld Prod,NIM
^NQMY4000T,The NASDAQ Malaysia Health Care,NIM
^NQDMEU3700CADT,NASDAQ DM Europe Psnl & Hhld Go,NIM
^NQCI2HGCER,NASDAQ Commodity 2nd Hold Gold,NIM
^XTSCER,UBS Bloomberg CMCI Hedged Silve,WCB
^NQUSL9570GBPT,NQ US Lg Cap Tech Hardware & Eq,NIM
^NQHKMCJPYT,NASDAQ Hong Kong Mid Cap JPY TR,NIM
^JHDMFT,John Hancock Dimensional Financ,NYS
^NQZA4000AUD,NASDAQ South Africa Health Care,NIM
^NQDMASIA4000GBP,NASDAQ DM Asia Health Care GBP,NIM
^DJTHCAE,Dow Jones Health Care Titans 30,DJI
DYG.AT,DYG.AT,ATH
^NQDMEU4000LMGBPN,NASDAQ DM Europe Health Care Lg,NIM
^CTHOTR6M,UBS Bloomberg CMCI Components H,WCB
000109.SS,SSE 380 Health Care Index Index,SHH
^NQHUAUD,NASDAQ Hungary AUD Index,NIM
^NQUSM8677JPYT,NQ US Md Cap Hotel & Lodging RE,NIM
^NQJP4000JPY,NASDAQ Japan Health Care JPY In,NIM
399666.SZ,SME-CHINEXT 500 HB,SHZ
^FTYLD,^FTYLD,NYS
^HX0001GI,OMX Helsinki Oil & Gas GI,HEL
^NQUSB9570GBPN,NQ US Bnchmk Tech Hardware & Eq,NIM
^NQEMEU4000CADN,NASDAQ EM Europe Health Care CA,NIM
^NQUSM4000AUD,NQ US Md Cap Health Care AUD In,NIM
^NQUSS3722EURT,NQ US Sm Cap Durable Hhld Produ,NIM
^NQUSB9572LMT,NQ US Comp Hardware Large Mid,NIM
^NQUSS5375JPY,NQ US Sm Cap Home Improvement R,NIM
^NQMEA4000AUDN,NASDAQ MEA Health Care AUD NTR,NIM
^SP500-40301020,S&P 500 Life & Health Insurance,SNP
^NQFR4000GBPT,NASDAQ France Health Care GBP T,NIM
^NQFR4000LMAUDN,NASDAQ France Health Care Lg Md,NIM
^NQUSB5753LMEURN,NQ US Hotels Large Mid Cap EUR,NIM
^RURDRA6,Russell 3000 High Eff Def - Mod,WCB
^NQEMEU4000EURT,NASDAQ EM Europe Health Care EU,NIM
^NQASPA3700LMCADT,NASDAQ ASPA Psnl & Hhld Goods L,NIM
^NQHKMCJPYN,NASDAQ Hong Kong Mid Cap JPY NT,NIM
^NQDMEU4000LMGBP,NASDAQ DM Europe Health Care Lg,NIM
^HX3350PI,OMX Helsinki Automobiles & Part,HEL
^DJSHMB,Dow Jones U.S. Select Home Cons,DJI
^RUDHBTA,^RUDHBTA,WCB
^NQCN4000AUDN,NASDAQ China Health Care AUD NT,NIM
^XMEGTR,UBS Bloomberg CMCI Energy Hedge,WCB
^NQUSB8677LMJPY,NQ US Hotel & Lodging REITs Lg,NIM
^NQUSB4533LMCAD,NQ US Health Care Providers Lg,NIM
^NQUSM2357AUDN,NQ US Md Cap Heavy Constr AUD N,NIM
^R3RGSHC,Russell 3000 RGS Health Care,WCB
^NQUSL4530AUDT,NQ US Lg Cap Health Care Eqpt &,NIM
^NQEMMEA4000CAD,NASDAQ EM MEA Health Care CAD I,NIM
^BCOMDP3T,BBG HD GBPT F3,WCB
^NQHK2000AUDN,NASDAQ Hong Kong Inds AUD NTR I,NIM
HTES.VI,HTES.VI,VIE
^NQLA3700,The NASDAQ Latin America Person,NIM
^NQUSB4000LMEUR,NQ US Health Care Large Mid Ca,NIM
INWRD.PA,HSBC WRD INAV,PAR
^NQG3700LMGBPN,NASDAQ Global Psnl & Hhld Goods,NIM
^NQFR4000LMGBP,NASDAQ France Health Care Lg Md,NIM
^NQEMASIA4000AUDN,NASDAQ EM Asia Health Care AUD,NIM
^NQASPA4000LMAUDN,NASDAQ ASPA Health Care Lg Md C,NIM
^NQUSB3724JPYT,NQ US Bnchmk Nondrble Hhld Prod,NIM
^NQUSB4000LMJPYN,NQ US Health Care Large Mid Ca,NIM
269W.DE,HSBC MS CHN INAV EU,GER
^NQMEA3700AUDN,NASDAQ MEA Psnl & Hhld Goods AU,NIM
^SPGSHO,S&P GSCI Heating Oil,SNP
^NQEMASIA4000LM,NASDAQ EM Asia Health Care Larg,NIM
^NQG4000LMEURT,NASDAQ Global Health Care Lg Md,NIM
^YHOH792,^YHOH792,None
^CTNGTR6M,UBS Bloomberg CMCI Components H,WCB
^HX3740PI,OMX Helsinki Leisure Goods PI,HEL
^NQEMASIA3700GBPT,NASDAQ EM Asia Psnl & Hhld Good,NIM
^NQBRIC4000,The NASDAQ BRIC Health Care Ind,NIM
^NQHK7000T,The NASDAQ Hong Kong Utilities,NIM
^NQDMASPA3700AUDT,NASDAQ DM ASPA Psnl & Hhld Good,NIM
^EXHEDG,NASDAQ Exceed Structured Hedged,NIM
^BCOMHOC,BBG HOI Capped,WCB
^NQDE4000AUD,NASDAQ Germany Health Care AUD,NIM
^NQHKMCAUDT,NASDAQ Hong Kong Mid Cap AUD TR,NIM
^HSGMNLTR,HS Market Neutral Long Sub Inde,NYS
^NQASPA3700LMJPYT,NASDAQ ASPA Psnl & Hhld Goods L,NIM
^BCOMDCT,BBG HedgD CADT,WCB
^NQUSM8677JPYN,NQ US Md Cap Hotel & Lodging RE,NIM
^NQTW4000JPYT,NASDAQ Taiwan Health Care JPY T,NIM
^NQG4000GBPN,NASDAQ Global Health Care GBP N,NIM
^BUNGDA,BBG NG HD AUD,WCB
^SP500GOLDH,S&P 500 Gold Hedged Index,SNP
^NQMEA4000CAD,NASDAQ MEA Health Care CAD Inde,NIM
^NQEM4000LMEURN,NASDAQ EM Health Care Lg Md Cap,NIM
^SPUKHDAN,S&P UK High Yield Dividend Aris,SNP
^NQEU3700LMJPYN,NASDAQ Europe Psnl & Hhld Goods,NIM
^NQDMASPA4000N,The NASDAQ DM ASPA Health Care,NIM
^NQCI3HTR,NASDAQ Commodity 3rd Hold Bench,NIM
^NQUSB8677GBPT,NQ US Bnchmk Hotel & Lodging RE,NIM
^NQHK2000CADT,NASDAQ Hong Kong Inds CAD TR In,NIM
^SPXHCHFN,S&P 500 CHF Hdg (Net TR),SNP
^NQEM3700T,The NASDAQ Emerging Markets Per,NIM
^NQUSL4533T,NQ US Lg Cap Health Care Provid,NIM
^NQHKSCCADT,NASDAQ Hong Kong Small Cap CAD,NIM
^NQUSB4533EURN,NQ US Bnchmk Health Care Provid,NIM
^NQUSS4000GBP,NQ US Sm Cap Health Care GBP In,NIM
^NQEMEU3700,The NASDAQ EM Europe Personal &,NIM
^NQASPA4000LMGBPN,NASDAQ ASPA Health Care Lg Md C,NIM
^NQUSB3722LMCADT,NQ US Durable Hhld Products Lg,NIM
^NQEURO4000EUR,NASDAQ Eurozone Health Care EUR,NIM
^NQUSB2357JPYN,NQ US Bnchmk Heavy Constr JPY N,NIM
^NQCI3HNGTR,NASDAQ Commodity 3rd Hold Natur,NIM
^NQHK7000EURN,NASDAQ Hong Kong Utilities EUR,NIM
^HGEM-IV,^HGEM-IV,SNP
^RURDVL6,^RURDVL6,WCB
^DWCHPD,Dow Jones U.S. Durable Househol,DJI
^NQUSL3722GBPN,NQ US Lg Cap Durable Hhld Produ,NIM
^SPSICH,S&P COMPUTER HARDWARE SELECT IN,SNP
^NQAU4000JPY,NASDAQ Australia Health Care JP,NIM
^NQLA3700LMJPYN,NASDAQ Lat Am Psnl & Hhld Goods,NIM
^NQSE4000GBPT,NASDAQ Sweden Health Care GBP T,NIM
^NQASPA3700AUDT,NASDAQ ASPA Psnl & Hhld Goods A,NIM
^NQDMEU4000LMEURT,NASDAQ DM Europe Health Care Lg,NIM
CACHD.PA,CAC HIGH DIV NR,PAR
^NQUSB4530JPYN,NQ US Bnchmk Health Care Eqpt &,NIM
^NQASPA4000CADT,NASDAQ ASPA Health Care CAD TR,NIM
^NQEMEA3700JPYT,NASDAQ EMEA Psnl & Hhld Goods J,NIM
^NQDE4000LMJPYT,NASDAQ Germany Health Care Lg M,NIM
^NQUSB8633AUD,NQ US Bnchmk Real Estate Hldg &,NIM
^NQTH4000JPYT,NASDAQ Thailand Health Care JPY,NIM
INPHG.PA,LYXOR PHG INAV,PAR
269R.DE,HS MS EM LA INAV US,GER
^NQEMEA3700JPY,NASDAQ EMEA Psnl & Hhld Goods J,NIM
^NQEMASIA3700AUDN,NASDAQ EM Asia Psnl & Hhld Good,NIM
^NQUSB3700CADN,NQ US Bnchmk Psnl & Hhld Goods,NIM
^NQUSB5753LMAUDT,NQ US Hotels Large Mid Cap AUD,NIM
^CMHEER2Y,UBS Bloomberg CMCI High Energy,WCB
^CTHGER,UBS Bloomberg CMCI Components H,WCB
^NQEMEA3700JPYN,NASDAQ EMEA Psnl & Hhld Goods J,NIM
^HOXFLATMLM,NASDAQ OMX Valueguard Flats Mal,STO
^RURDWL6T,^RURDWL6T,WCB
^NQUSS2357AUD,NQ US Sm Cap Heavy Constr AUD I,NIM
^NQCN4000EUR,NASDAQ China Health Care EUR In,NIM
^NQUSHEIT,Nasdaq US High Equity Income To,NIM
^NQUSS9572CADT,NQ US Sm Cap Comp Hardware CAD,NIM
^NQG3700LMN,NASDAQ Global Psnl & Hhld Goods,NIM
^NQTH4000CADT,NASDAQ Thailand Health Care CAD,NIM
^NQUSB3724LMGBPN,NQ US Nondrble Hhld Products L,NIM
^NQHK4000,The NASDAQ Hong Kong Health Car,NIM
^HX2790PI,OMX Helsinki Support Services P,HEL
^XTSUET,UBS Bloomberg CMCI Sugar #11 He,WCB
^NQCI2HZNTR,NASDAQ Commodity 2nd Hold Zinc,NIM
^NQES4000GBP,NASDAQ Spain Health Care GBP In,NIM
^NQUSM3720,NQ US Md Cap Hhld Goods & Hme C,NIM
^HSNC,HANG SENG COMMERCE & INDUSTRY,HKG
^HX5700GI,OMX Helsinki Travel & Leisure G,HEL
^NQCI3HCBER,NASDAQ Commodity 3rd Hold Brent,NIM
^NQEMEA3700CADT,NASDAQ EMEA Psnl & Hhld Goods C,NIM
^NQDXHK,NASDAQ AlphaDEX Hong Kong Index,NIM
^NQHK2000LMEUR,NASDAQ Hong Kong Inds Large Mid,NIM
^NQXAUHT,Nasdaq Global Ex-Australia Heal,NIM
^NQUSB5375GBP,NQ US Bnchmk Hme Improvement Rt,NIM
^NQUSM4000T,NQ US Md Cap Health Care TR Ind,NIM
^NQUSS5753CADN,NQ US Sm Cap Hotels CAD NTR Ind,NIM
^NQUSL4533GBP,NQ US Lg Cap Health Care Provid,NIM
^NQUSS5753EUR,NQ US Sm Cap Hotels EUR Index,NIM
^NQUSS4530N,NQ US Sm Cap Health Care Eqpt &,NIM
^NQUSB3720LMAUDN,NQ US Hhld Goods & Hme Constr,NIM
C4530P.SW,SWX SR HCEP&SERV PR,EBS
^RGHK,Russell Hong Kong,WCB
^NQUSB5753CAD,NQ US Bnchmk Hotels CAD Index,NIM
^RURHILL,^RURHILL,WCB
^SCHYE,Scotia High Yielding Equity Ind,SNP
^CTNGPI3M,UBS Bloomberg CMCI Components H,WCB
^DJUSHD,Dow Jones U.S. Durable Househol,DJI
^DAXR,S&P CoreLogic Case-Shiller Dall,SNP
^NQUSS5375EUR,NQ US Sm Cap Home Improvement R,NIM
^NQEM3700CADT,NASDAQ Emerging Psnl & Hhld Goo,NIM
^NQKR4000EUR,NASDAQ Korea Health Care EUR In,NIM
^NQEU3700,The NASDAQ Europe Personal & Ho,NIM
^MUTR,Dow Jones High Yield Select 10,DJI
^NQUSM4000CAD,NQ US Md Cap Health Care CAD In,NIM
^NQTH4000T,NASDAQ Thailand Health Care TR,NIM
^NQEMASIA4000LMCA,NASDAQ EM Asia Health Care Lg M,NIM
^NQCI3HKWTR,NASDAQ Commodity 3rd Hold Kansa,NIM
^NQUSS2357GBP,NQ US Sm Cap Heavy Constr GBP I,NIM
^NQASIA4000LMCADN,NASDAQ Asia Health Care Lg Md C,NIM
^NQUSB8677GBP,NQ US Bnchmk Hotel & Lodging RE,NIM
^NQHKSC,The NASDAQ Hong Kong Small Cap,NIM
^NQUSL3700GBPN,NQ US Lg Cap Psnl & Hhld Goods,NIM
^NQEURO3700LM,NASDAQ Eurozone Psnl & Hhld Goo,NIM
^NQEURO4000GBPN,NASDAQ Eurozone Health Care GBP,NIM
399676.SZ,SZSE A HEALTHCARE E,SHZ
^NQUSB5753CADT,NQ US Bnchmk Hotels CAD TR Inde,NIM
^NQUSS3722GBPN,NQ US Sm Cap Durable Hhld Produ,NIM
0JEB.DE,HDAXPRMONTHLYHUSD,GER
^NQUSL3720AUDT,NQ US Lg Cap Hhld Goods & Hme C,NIM
^NQEU3700LMN,NASDAQ Europe Psnl & Hhld Goods,NIM
^RMCRGSHCT,Russell Midcap Health Care Inde,WCB
^XMCSER,UBS Bloomberg CMCI Composite He,WCB
^SP500-45202010,^SP500-45202010,SNP
IHCAN.PA,HSBC HCAN INAV,PAR
^NQDMASIA3700EURT,NASDAQ DM Asia Psnl & Hhld Good,NIM
^NQDE4000LMEURN,NASDAQ Germany Health Care Lg M,NIM
^NQUSL9572CADN,NQ US Lg Cap Comp Hardware CAD,NIM
^NQHK0001GBPT,NASDAQ Hong Kong Oil & Gas GBP,NIM
^NQUSS2357AUDN,NQ US Sm Cap Heavy Constr AUD N,NIM
^SP1500-3030,S&P Composite 1500 Household &,SNP
^NQEM4000LMCAD,NASDAQ EM Health Care Lg Md Cap,NIM
^NQUSL9570EURN,NQ US Lg Cap Tech Hardware & Eq,NIM
^NQUSB9572CADT,NQ US Bnchmk Comp Hardware CAD,NIM
^NQJP3700EUR,NASDAQ Japan Psnl & Hhld Goods,NIM
^NQCH4000LMCAD,NASDAQ Switzerland Health Care,NIM
^XTLPCT,UBS Bloomberg CMCI Hedged Coppe,WCB
^NQHK0001EURT,NASDAQ Hong Kong Oil & Gas EUR,NIM
^NQEMEU4000AUDN,NASDAQ EM Europe Health Care AU,NIM
^NQUSB9572CAD,NQ US Bnchmk Comp Hardware CAD,NIM
^NQEMEA3700LMAUDT,NASDAQ EMEA Psnl & Hhld Goods L,NIM
^NQG4000LMCADT,NASDAQ Global Health Care Lg Md,NIM
^NQIN4000GBP,NASDAQ India Health Care GBP In,NIM
^NQGIHEIEUR,Nasdaq Global High Equity Incom,NIM
^NQDMXUS4000GBP,NASDAQ DM Ex US Health Care GBP,NIM
^NQUSB3720LMJPY,NQ US Hhld Goods & Hme Constr,NIM
^NQUSB8677T,NQ US Bnchmk Hotel & Lodging RE,NIM
^NQUSL9570,NQ US Lg Cap Tech Hardware & Eq,NIM
^NQHK8000LMJPYT,NASDAQ Hong Kong Financials Lg,NIM
^NQCA4000CADN,NASDAQ Canada Health Care CAD N,NIM
^NQEU4000LMAUD,NASDAQ Europe Health Care Lg Md,NIM
